organization,resource_url,categoria,resource_title,column,dato,ontology,prefix,predicate,function,comments,resource_id_local
gva,https://tdata.dlsi.ua.es/dataset/321837726090-gva-dades-turisme-habitatges-comunitat-valenciana/resource/28ca50d8-93e8-4151-ac01-61fe6d000dfc,alojamiento,Lista de Viviendas de uso turístico Último Período,Es Apartahotel,,,,,,,01336d99-05eb-43eb-9781-bcc72dac90d5
gva,https://tdata.dlsi.ua.es/dataset/321837726090-gva-dades-turisme-habitatges-comunitat-valenciana/resource/28ca50d8-93e8-4151-ac01-61fe6d000dfc,alojamiento,Lista de Viviendas de uso turístico Último Período,Num. Apartamentos,,,,,,,01336d99-05eb-43eb-9781-bcc72dac90d5
gva,https://tdata.dlsi.ua.es/dataset/321837726090-gva-dades-turisme-habitatges-comunitat-valenciana/resource/28ca50d8-93e8-4151-ac01-61fe6d000dfc,alojamiento,Lista de Viviendas de uso turístico Último Período,Plazas,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:accommodationCapacity/turismo:AccommodationCapacity/turismo:maximumCapacity,cast_to_int,,01336d99-05eb-43eb-9781-bcc72dac90d5
gva,https://tdata.dlsi.ua.es/dataset/321837726090-gva-dades-turisme-habitatges-comunitat-valenciana/resource/28ca50d8-93e8-4151-ac01-61fe6d000dfc,alojamiento,Lista de Viviendas de uso turístico Último Período,Fecha alta,,,,,,,01336d99-05eb-43eb-9781-bcc72dac90d5
gva,https://tdata.dlsi.ua.es/dataset/321837726090-gva-dades-turisme-habitatges-comunitat-valenciana/resource/28ca50d8-93e8-4151-ac01-61fe6d000dfc,alojamiento,Lista de Viviendas de uso turístico Último Período,Fecha baja,,,,,,,01336d99-05eb-43eb-9781-bcc72dac90d5
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,localidad,Alfondeguilla,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:locality,,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,codmun,,,,,,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:Albergue,str_to_id,LdE en INGLES copiar tal cual de la WEB,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:name,,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,nombre,,http://www.w3.org/2004/02/skos/core#,skos,skos:prefLabel,,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,modalidad,,,,,,LdE: Poner ejemplo de mapeado a valor 'E' y 'F',1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,plazas,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:accommodationCapacity/turismo:AccommodationCapacity/turismo:maximumCapacity,cast_to_int,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,categoria,,,,,,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,tipo_via,,,,,,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,via,,,,,,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,no,,,,,,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,direccion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:streetAddress,,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,codigo_postal,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:postalCode,,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,telefono,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:telephone,,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,email,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:email,,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,web,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:url,,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,ubicacion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:latitude,str_to_coordinate_1,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/269263449199-dipcas-albergues/resource/e6a085fb-ee34-4cbe-9f9b-357af994a8dc,alojamiento,Albergues,ubicacion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:longitude,str_to_coordinate_2,,1a75e26f-d0c3-419c-9472-4135a7e8b6f3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80483,alojamiento,hoteles,localidad,AlcalÃ  de Xivert,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:locality,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80484,alojamiento,hoteles,codmun,,,,,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80485,alojamiento,hoteles,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:Hotel,str_to_id,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80485,alojamiento,hoteles,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:name,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80485,alojamiento,hoteles,nombre,,http://www.w3.org/2004/02/skos/core#,skos,skos:prefLabel,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80486,alojamiento,hoteles,grupo,,,,,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80487,alojamiento,hoteles,modalidad,,,,,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80488,alojamiento,hoteles,categoria,,,,,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80489,alojamiento,hoteles,hab,,,,,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80490,alojamiento,hoteles,plazas,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:accommodationCapacity/turismo:AccommodationCapacity/turismo:maximumCapacity,cast_to_int,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80491,alojamiento,hoteles,tipo_via,,,,,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80492,alojamiento,hoteles,via,,,,,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80493,alojamiento,hoteles,no,,,,,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80494,alojamiento,hoteles,direccion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:postalCode,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80495,alojamiento,hoteles,cod_postal,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:streetAddress,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80496,alojamiento,hoteles,telefono,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:telephone,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80497,alojamiento,hoteles,e_mail,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:email,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80498,alojamiento,hoteles,web,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:url,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80499,alojamiento,hoteles,ubicacion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:latitude,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/352429635054-dipcas-hoteles/resource/895f1384-d64c-4d27-b06f-00be63b80499,alojamiento,hoteles,ubicacion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:longitude,,,8faa388f-a03c-48bb-9bf3-a69bb9d765e3
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,localidad,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:locality,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,codmun,,,,,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:Hotel,str_to_id,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:name,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,nombre,,http://www.w3.org/2004/02/skos/core#,skos,skos:prefLabel,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,grupo,,,,,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,modalidad,,,,,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,categoria,,,,,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,hab,,,,,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,plazas,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:accommodationCapacity/turismo:AccommodationCapacity/turismo:maximumCapacity,cast_to_int,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,tipo_via,,,,,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,via,,,,,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,no,,,,,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,direccion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:streetAddress,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,cod_postal,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:postalCode,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,recu_telefono1,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:telephone,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,recu_email,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:email,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,unnamed_12,www.hostalneus.com,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:url,,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,ubicacion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:latitude,str_to_coordinate_1,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/164240458351-dipcas-hostales/resource/fd6ad3ad-41e9-457d-8af7-01022960b0de,alojamiento,hostales,ubicacion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:longitude,str_to_coordinate_2,,28cf72c4-6aed-4277-b171-893102347e70
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,localidad,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:locality,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,codmun,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:name ,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,nombre,,http://www.w3.org/2004/02/skos/core#,skos,skos:prefLabel,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:Camping,str_to_id,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:stars,stars_to_int,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,cat,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:accommodationCapacity/turismo:AccommodationCapacity/turismo:maximumCapacity,cast_to_int,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,no_de_plazas,265.0,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:accommodationCapacity/turismo:AccommodationCapacity/turismo:maximumCapacity,cast_to_int,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,tipo_via,,,,,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,via,,,,,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,no,,,,,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,direccion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:streetAddress,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,cp,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:postalCode,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,telefono,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:telephone,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,email,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:email,,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,ubicacion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:latitude,str_to_coordinate_1,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/170679326962-dipcas-campings/resource/8c319d6c-0ec7-43d1-947c-407316eef49a,alojamiento,campings,ubicacion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:longitude,str_to_coordinate_2,,ea8a4598-01a8-4d13-8c87-c05dc53a922e
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,localidad,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:locality,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,codmun,,,,,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:GuestHouse,str_to_id,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,nombre,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:name,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,nombre,,http://www.w3.org/2004/02/skos/core#,skos,skos:prefLabel,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,tipo_via,,,,,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,via,,,,,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,no,,,,,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,direccion,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasLocation/turismo:Location/turismo:streetAddress,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,recu_telefono1,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:telephone,,,e65b70bc-606e-4eb2-9635-e110ae900db3
dipcas,https://tdata.dlsi.ua.es/dataset/810804950079-dipcas-pensiones/resource/06adce15-e0b1-43c4-aa71-0f6765511667,alojamiento,pensiones,recu_email,,https://ontologia.segittur.es/turismo/modelo-v1-0-0.owl#,turismo,turismo:hasTelecoms/turismo:Telecoms/turismo:email,,,e65b70bc-606e-4eb2-9635-e110ae900db3
